Task_ID,CPU_Usage (%),RAM_Usage (MB),Disk_IO (MB/s),Network_IO (MB/s),Priority,VM_ID,Execution_Time (s),Target (Optimal Scheduling)
0.3192659632981649,0.921875,0.48409047949089534,0.01063829787234042,0.9583333333333333,0.5,0.0,0.9233333333333333,0.0
0.3193159657982899,0.28125,0.7323420074349442,0.9468085106382979,0.3958333333333333,0.0,1.0,0.6066666666666667,0.0
0.3193659682984149,0.609375,0.04467267342952555,0.45744680851063824,0.3125,0.5,0.22222222222222143,0.8500000000000001,0.0
0.31941597079853995,0.03125,0.4896981916703421,0.6808510638297872,0.8124999999999999,0.5,0.11111111111111072,0.5822222222222222,0.0
0.31946597329866494,0.0625,0.27723520887152664,0.19148936170212766,0.24999999999999997,0.5,0.44444444444444464,0.7488888888888889,0.0
0.31951597579878993,0.984375,0.2844181211013799,0.3191489361702127,0.3541666666666667,1.0,0.3333333333333339,0.26555555555555554,1.0
0.3195659782989149,0.265625,0.8199231302375402,0.8191489361702127,0.5208333333333333,0.0,0.22222222222222143,0.74,0.0
0.31961598079903997,0.25,0.40904794908953435,0.3191489361702127,0.14583333333333331,1.0,0.3333333333333339,0.19,1.0
0.31966598329916496,0.140625,0.6947262302312394,0.14893617021276595,0.10416666666666667,0.5,0.3333333333333339,0.4333333333333334,1.0
0.31971598579928995,0.109375,0.8303194505702224,0.01063829787234042,0.0,1.0,1.0,0.391111111111111,1.0
0.319765988299415,0.015625,0.5828870266523848,0.648936170212766,0.5416666666666666,0.5,1.0,0.5444444444444445,0.0
0.31981599079954,0.5,0.07145107428643438,0.2553191489361702,0.6041666666666666,1.0,0.22222222222222143,0.1377777777777778,1.0
0.319865993299665,0.265625,0.27477789679289266,0.9999999999999999,0.4583333333333333,1.0,0.8888888888888893,0.8555555555555554,0.0
0.31991599579978997,0.59375,0.9575956146430596,0.7872340425531914,0.6041666666666666,1.0,0.0,0.3422222222222222,1.0
0.319965998299915,0.640625,0.6458950286686409,0.46808510638297873,0.8541666666666666,0.0,0.22222222222222143,0.48666666666666664,0.0
0.32001600080004,0.53125,0.05355680171381766,0.11702127659574468,0.24999999999999997,0.5,0.22222222222222143,0.9222222222222223,0.0
0.320066003300165,0.8125,0.532228593031315,0.6595744680851063,0.3125,0.0,0.6666666666666661,0.2255555555555555,1.0
0.32011600580029004,0.4375,0.6530149328964778,0.8617021276595744,0.16666666666666666,0.0,1.0,0.7922222222222222,0.0
0.32016600830041503,0.859375,0.8286182345157834,0.851063829787234,0.7916666666666666,0.5,0.6666666666666661,0.8311111111111111,0.0
0.32021601080054,0.1875,0.6235901959548862,0.351063829787234,0.9583333333333333,0.5,0.3333333333333339,0.641111111111111,0.0
0.320266013300665,0.859375,0.47797870329531844,0.19148936170212766,0.2916666666666667,0.0,0.6666666666666661,0.07555555555555554,1.0
0.32031601580079005,0.984375,0.3394871148635876,0.8829787234042553,0.020833333333333332,0.0,0.44444444444444464,0.06444444444444444,1.0
0.32036601830091505,0.65625,0.8318316426186125,0.4148936170212766,0.04166666666666667,0.5,0.0,0.8066666666666666,0.0
0.32041602080104004,0.8125,0.5426879213660134,0.0425531914893617,0.8749999999999999,1.0,0.11111111111111072,0.09333333333333332,1.0
0.3204660233011651,0.0625,0.9064331170058597,0.5638297872340425,0.6874999999999999,1.0,0.0,0.8500000000000001,0.0
0.32051602580129007,0.875,0.2690441686094134,0.07446808510638298,0.6041666666666666,0.5,0.8888888888888893,0.2033333333333333,1.0
0.32056602830141506,0.3125,0.9632663348245226,0.5744680851063829,0.2916666666666667,0.0,0.22222222222222143,0.5855555555555554,0.0
0.32061603080154005,0.71875,0.9113477411631277,0.8297872340425532,0.2708333333333333,0.5,1.0,0.4122222222222222,1.0
0.3206660333016651,0.578125,0.1633167412261357,0.925531914893617,0.6458333333333333,0.5,0.11111111111111072,0.0022222222222222227,1.0
0.3207160358017901,0.859375,0.16571104530275343,0.9999999999999999,0.12499999999999999,1.0,0.7777777777777768,0.01333333333333335,1.0
0.3207660383019151,0.453125,0.392728876567324,0.3936170212765957,0.04166666666666667,1.0,0.8888888888888893,0.4333333333333334,1.0
0.3208160408020401,0.015625,0.6923319261546216,0.6595744680851063,0.7083333333333333,1.0,0.3333333333333339,0.6155555555555556,0.0
0.3208660433021651,0.984375,0.10774368344779786,0.5957446808510638,0.7083333333333333,1.0,0.5555555555555554,0.6277777777777778,0.0
0.3209160458022901,0.078125,0.732783063449058,0.32978723404255317,0.49999999999999994,0.5,0.0,0.13111111111111112,1.0
0.3209660483024151,0.609375,0.991178879717724,0.5106382978723404,0.9791666666666666,0.0,0.7777777777777768,0.6333333333333333,0.0
0.32101605080254014,0.9375,0.40003780480120976,0.36170212765957444,0.08333333333333333,0.5,0.0,0.4844444444444444,0.0
0.32106605330266513,1.0,0.4668262869384412,0.4893617021276595,0.9166666666666666,0.0,0.22222222222222143,0.9266666666666665,0.0
0.3211160558027901,0.921875,0.8792766681368533,0.5851063829787234,0.04166666666666667,0.0,0.22222222222222143,0.08444444444444443,1.0
0.32116605830291517,0.015625,0.5005355680171382,0.5106382978723404,0.3333333333333333,0.0,0.8888888888888893,0.5477777777777777,0.0
0.32121606080304016,0.015625,0.8250267784008568,0.40425531914893614,0.2708333333333333,0.5,0.0,0.26888888888888884,1.0
0.32126606330316515,0.1875,0.2752189528070065,0.6063829787234042,0.6458333333333333,0.0,0.11111111111111072,0.6933333333333334,0.0
0.32131606580329014,0.5625,0.7397769516728624,0.28723404255319146,0.6041666666666666,1.0,0.5555555555555554,0.8444444444444443,0.0
0.3213660683034152,0.046875,0.8732278999432928,0.11702127659574468,0.20833333333333331,0.0,0.8888888888888893,0.911111111111111,0.0
0.3214160708035402,0.96875,0.1032701153046437,0.7659574468085106,0.0,0.5,0.22222222222222143,0.7933333333333334,0.0
0.32146607330366517,0.734375,0.7556549681809589,0.46808510638297873,0.7083333333333333,0.0,0.6666666666666661,0.711111111111111,0.0
0.3215160758037902,0.71875,0.9763089912418877,0.8617021276595744,0.5208333333333333,0.5,0.7777777777777768,0.09,1.0
0.3215660783039152,0.140625,0.9528070064898242,0.36170212765957444,0.5208333333333333,0.5,0.0,0.49333333333333335,0.0
0.3216160808040402,0.234375,0.19866423035725536,0.7021276595744681,0.6666666666666666,1.0,1.0,0.5788888888888888,0.0
0.3216660833041652,0.359375,0.44641169428517424,0.11702127659574468,0.8958333333333333,1.0,0.6666666666666661,0.8300000000000001,0.0
0.32171608580429023,0.40625,0.911914813181274,0.05319148936170213,0.3958333333333333,0.0,1.0,0.94,0.0
0.3217660883044152,0.125,0.28095268099048576,0.7978723404255319,0.16666666666666666,1.0,0.8888888888888893,0.8155555555555556,0.0
0.3218160908045402,0.78125,0.3730703799382521,0.5319148936170213,0.7083333333333333,0.5,0.8888888888888893,0.6944444444444444,0.0
0.32186609330466526,0.078125,0.09022745888727868,0.8404255319148936,0.6249999999999999,0.0,0.6666666666666661,0.14666666666666667,1.0
0.32191609580479025,0.171875,0.9106546531409488,0.20212765957446807,0.6666666666666666,0.0,0.44444444444444464,0.6088888888888888,0.0
0.32196609830491524,0.765625,0.6305840841786906,0.10638297872340427,0.9999999999999999,0.5,0.44444444444444464,0.045555555555555544,1.0
0.32201610080504023,0.734375,0.5752630584084178,0.776595744680851,0.14583333333333331,0.0,0.44444444444444464,0.6199999999999999,0.0
0.3220661033051653,0.109375,0.5269359208619494,0.0,0.6041666666666666,0.5,0.6666666666666661,0.3588888888888889,1.0
0.32211610580529026,0.578125,0.7777077688866485,0.07446808510638298,0.5416666666666666,0.0,0.11111111111111072,0.08666666666666667,1.0
0.32216610830541526,0.25,0.9952113918467645,0.09574468085106383,0.20833333333333331,1.0,0.6666666666666661,0.8266666666666667,0.0
0.3222161108055403,0.640625,0.33715581878898615,0.2978723404255319,0.3125,0.5,1.0,0.2644444444444444,1.0
0.3222661133056653,0.171875,0.5307164009829248,0.4893617021276595,0.8333333333333333,0.5,0.3333333333333339,0.7733333333333332,0.0
0.3223161158057903,0.3125,0.16797933337533866,0.18085106382978725,0.5208333333333333,0.0,0.44444444444444464,0.03777777777777777,1.0
0.3223661183059153,0.625,0.09344086699010773,0.7340425531914894,0.5416666666666666,0.0,1.0,0.12222222222222223,1.0
0.3224161208060403,0.09375,0.15619683699829878,0.9680851063829786,0.5833333333333333,1.0,0.8888888888888893,0.4255555555555555,1.0
0.3224661233061653,0.265625,0.1602923571293554,0.0,0.8333333333333333,0.0,0.0,0.47555555555555556,0.0
0.3225161258062903,0.375,0.6380190284166088,0.7553191489361701,0.5833333333333333,0.0,1.0,0.25555555555555554,1.0
0.32256612830641535,0.46875,0.5758931384285804,0.9680851063829786,0.3541666666666667,1.0,0.8888888888888893,0.25222222222222224,1.0
0.32261613080654034,0.375,0.4233507655472245,0.32978723404255317,0.3125,0.0,0.44444444444444464,0.1711111111111111,1.0
0.3226661333066653,0.671875,0.8101568899250204,0.6702127659574467,0.22916666666666666,0.0,1.0,0.15777777777777774,1.0
0.3227161358067903,0.96875,0.45271249448679984,0.021276595744680847,0.8541666666666666,0.0,0.22222222222222143,0.05111111111111111,1.0
0.32276613830691536,0.4375,0.6922689181526054,0.7978723404255319,0.8541666666666666,0.0,0.11111111111111072,0.05888888888888888,1.0
0.32281614080704035,0.375,0.30899124188771976,0.5425531914893617,0.12499999999999999,1.0,0.44444444444444464,0.2533333333333333,1.0
0.32286614330716534,0.828125,0.8111020099552643,0.276595744680851,0.6249999999999999,0.0,0.0,0.46888888888888886,0.0
0.3229161458072904,0.9375,0.17900573372818349,0.5744680851063829,0.3958333333333333,1.0,0.7777777777777768,0.1433333333333333,1.0
0.3229661483074154,0.71875,0.8978010207296326,0.42553191489361697,0.3541666666666667,0.5,0.11111111111111072,0.911111111111111,0.0
0.32301615080754037,0.96875,0.08594291475017327,0.0,0.7916666666666666,0.0,0.7777777777777768,0.28888888888888886,1.0
0.32306615330766536,0.34375,0.19500976624031252,0.5106382978723404,0.10416666666666667,0.5,1.0,0.8022222222222222,0.0
0.3231161558077904,0.09375,0.3474891311196522,0.031914893617021274,0.5833333333333333,0.5,0.11111111111111072,0.2033333333333333,1.0
0.3231661583079154,0.6875,0.4927225757671224,0.776595744680851,0.7499999999999999,0.5,0.3333333333333339,0.95,0.0
0.3232161608080404,0.109375,0.11776195576838258,0.8297872340425532,0.4166666666666667,0.0,0.22222222222222143,0.21333333333333332,1.0
0.32326616330816543,0.65625,0.7783378489068111,0.28723404255319146,0.7291666666666666,0.5,0.22222222222222143,0.8733333333333333,0.0
0.3233161658082904,0.171875,0.5409867053115746,0.08510638297872342,0.9791666666666666,1.0,0.11111111111111072,0.6344444444444444,0.0
0.3233661683084154,0.46875,0.5861004347552139,0.9999999999999999,0.08333333333333333,0.5,0.7777777777777768,0.02111111111111111,1.0
0.3234161708085404,0.890625,0.761577720370487,0.3723404255319149,0.14583333333333331,1.0,0.8888888888888893,0.7288888888888887,0.0
0.32346617330866545,0.5,0.01316867242139752,0.3404255319148936,0.8333333333333333,0.0,1.0,0.6355555555555554,0.0
0.32351617580879044,0.515625,0.1035221473127087,0.4148936170212766,0.8749999999999999,1.0,0.44444444444444464,0.21444444444444444,1.0
0.32356617830891543,0.65625,0.8599332115178627,0.7872340425531914,0.9166666666666666,1.0,0.7777777777777768,0.5388888888888888,0.0
0.3236161808090405,0.421875,0.04983932959485854,0.7021276595744681,0.5833333333333333,0.5,0.8888888888888893,0.9377777777777776,0.0
0.32366618330916547,0.859375,0.7732972087455107,0.8936170212765957,0.9374999999999999,1.0,0.0,0.48000000000000004,0.0
0.32371618580929046,0.15625,0.7189843110074979,0.6808510638297872,0.2708333333333333,0.0,0.5555555555555554,0.6788888888888889,0.0
0.32376618830941545,0.046875,0.15896918908701405,0.26595744680851063,0.20833333333333331,0.5,0.22222222222222143,0.9944444444444442,0.0
0.3238161908095405,0.78125,0.26513767248440556,0.9787234042553191,0.5624999999999999,1.0,0.6666666666666661,0.6233333333333333,0.0
0.3238661933096655,0.890625,0.8965408606893075,0.9468085106382979,0.22916666666666666,0.5,0.3333333333333339,0.6866666666666665,0.0
0.3239161958097905,0.234375,0.7456366958603742,0.7021276595744681,0.020833333333333332,0.5,0.7777777777777768,0.43888888888888894,1.0
0.3239661983099155,0.09375,0.23231050343393608,0.4361702127659574,0.4375,0.0,0.0,0.4977777777777778,0.0
0.3240162008100405,0.9375,0.515279440488942,0.3404255319148936,0.9791666666666666,0.5,0.0,0.7711111111111111,0.0
0.3240662033101655,0.34375,0.4852876315292042,0.3404255319148936,0.4375,0.5,0.44444444444444464,0.7666666666666666,0.0
0.3241162058102905,0.5,0.11417049965345599,0.5957446808510638,0.9999999999999999,1.0,0.5555555555555554,0.4444444444444445,0.0
0.32416620831041554,0.015625,0.15644886900636382,0.8829787234042553,0.49999999999999994,1.0,1.0,0.2544444444444444,1.0
0.32421621081054053,0.0625,0.535694033142209,0.5425531914893617,0.9999999999999999,0.5,0.3333333333333339,0.6222222222222222,0.0
0.3242662133106655,0.265625,0.10673555541553778,0.1595744680851064,0.10416666666666667,0.5,1.0,0.4255555555555555,1.0
0.32431621581079056,0.546875,0.3505765232184487,0.9787234042553191,0.6666666666666666,0.5,0.7777777777777768,0.7488888888888889,0.0
0.32436621831091556,0.625,0.26526368848843807,0.07446808510638298,0.49999999999999994,1.0,0.0,0.6766666666666665,0.0
0.32441622081104055,0.90625,0.9149391972780543,0.9680851063829786,0.4791666666666667,1.0,0.11111111111111072,0.36444444444444446,1.0
0.32446622331116554,0.796875,0.16482893327452586,0.46808510638297873,0.7708333333333333,1.0,0.7777777777777768,0.4233333333333333,1.0
0.3245162258112906,0.78125,0.5450192174406149,0.9468085106382979,0.5208333333333333,0.0,0.6666666666666661,0.6077777777777778,0.0
0.32456622831141557,0.90625,0.7700838006426816,0.23404255319148934,0.9791666666666666,0.0,0.44444444444444464,0.5366666666666666,0.0
0.32461623081154056,0.015625,0.06603238611303636,0.01063829787234042,0.9791666666666666,0.0,0.44444444444444464,0.43777777777777777,1.0
0.3246662333116656,0.796875,0.6225820679226262,0.42553191489361697,0.020833333333333332,0.0,1.0,0.6888888888888889,0.0
0.3247162358117906,0.671875,0.41169428517421713,0.9999999999999999,0.22916666666666666,0.0,0.6666666666666661,0.6211111111111112,0.0
0.3247662383119156,0.1875,0.9310062377921996,0.20212765957446807,0.18749999999999997,1.0,0.8888888888888893,0.5577777777777777,0.0
0.3248162408120406,0.921875,0.4506332304202634,0.38297872340425526,0.6458333333333333,1.0,0.22222222222222143,0.025555555555555554,1.0
0.3248662433121656,0.234375,0.8223804423161741,0.11702127659574468,0.3541666666666667,0.5,1.0,0.33,1.0
0.3249162458122906,0.859375,0.4287064457186063,0.7978723404255319,0.5833333333333333,0.0,0.7777777777777768,0.96,0.0
0.3249662483124156,0.375,0.8289332745258647,0.8404255319148936,0.6666666666666666,1.0,0.11111111111111072,0.6433333333333333,0.0
0.32501625081254065,0.0,0.6034906433117005,0.6595744680851063,0.0,1.0,0.3333333333333339,0.01333333333333335,1.0
0.32506625331266564,0.96875,0.027597504883120155,0.7553191489361701,0.9166666666666666,0.5,0.8888888888888893,0.31,1.0
0.32511625581279063,0.5625,0.561275281960809,0.42553191489361697,0.375,1.0,0.44444444444444464,0.36,1.0
0.3251662583129156,0.484375,0.7525045680801461,0.925531914893617,0.6041666666666666,0.0,0.44444444444444464,0.5511111111111111,0.0
0.32521626081304067,0.890625,0.9398273580744754,0.4361702127659574,0.6874999999999999,1.0,1.0,0.44222222222222224,1.0
0.32526626331316566,0.75,0.5831390586604498,0.9148936170212766,0.08333333333333333,1.0,0.5555555555555554,0.06999999999999998,1.0
0.32531626581329065,0.828125,0.9982987839455609,0.8297872340425532,0.020833333333333332,0.0,1.0,0.3955555555555555,1.0
0.3253662683134157,1.0,0.4147816772730136,0.26595744680851063,0.5624999999999999,0.5,0.3333333333333339,0.2622222222222222,1.0
0.3254162708135407,0.484375,0.9509167664293364,0.9999999999999999,0.2708333333333333,0.0,1.0,0.7188888888888889,0.0
0.3254662733136657,0.828125,0.9218070694978262,0.9042553191489361,0.0625,0.5,0.8888888888888893,0.09333333333333332,1.0
0.32551627581379067,0.046875,0.08903030684896981,0.6170212765957447,0.4375,1.0,0.3333333333333339,0.4711111111111111,0.0
0.3255662783139157,0.28125,0.6935290781929304,0.8936170212765957,0.49999999999999994,0.5,0.5555555555555554,0.681111111111111,0.0
0.3256162808140407,0.96875,0.18152605380883371,0.5425531914893617,0.4166666666666667,1.0,0.0,0.29888888888888887,1.0
0.3256662833141657,0.328125,0.47848276731144856,0.07446808510638298,0.0,0.5,0.7777777777777768,0.07666666666666666,1.0
0.32571628581429074,0.96875,0.9935731837943419,0.5744680851063829,0.16666666666666666,0.5,0.8888888888888893,0.03555555555555556,1.0
0.32576628831441573,0.46875,0.769201688614454,0.20212765957446807,0.8958333333333333,0.5,0.22222222222222143,0.0022222222222222227,1.0
0.3258162908145407,0.609375,0.3548610673555541,0.1702127659574468,0.6874999999999999,0.0,0.0,0.34111111111111114,1.0
0.3258662933146657,0.046875,0.4140255812488186,0.8936170212765957,0.20833333333333331,1.0,0.6666666666666661,0.4777777777777777,0.0
0.32591629581479076,0.796875,0.4771595992691071,0.7446808510638298,0.375,0.0,0.22222222222222143,0.3133333333333333,1.0
0.32596629831491575,0.171875,0.27685716085942913,0.14893617021276595,0.2916666666666667,1.0,1.0,0.28333333333333327,1.0
0.32601630081504074,0.59375,0.7308928233885703,0.14893617021276595,0.7708333333333333,0.5,0.11111111111111072,0.2344444444444444,1.0
0.3260663033151658,0.3125,0.7937118013987776,0.06382978723404256,0.8333333333333333,0.0,0.7777777777777768,0.27666666666666667,1.0
0.3261163058152908,0.515625,0.42763530968432995,0.9148936170212766,0.8958333333333333,0.0,1.0,0.18444444444444447,1.0
0.32616630831541576,0.90625,0.8990611807699578,0.6170212765957447,0.8749999999999999,1.0,0.7777777777777768,0.1422222222222222,1.0
0.32621631081554076,0.71875,0.1884569340306219,0.3936170212765957,0.08333333333333333,0.5,0.8888888888888893,0.5333333333333332,0.0
0.3262663133156658,0.296875,0.3396131308676201,0.22340425531914895,0.9166666666666666,1.0,0.5555555555555554,0.41777777777777775,1.0
0.3263163158157908,0.234375,0.5116249763719992,0.776595744680851,0.18749999999999997,0.5,0.11111111111111072,0.7688888888888887,0.0
0.3263663183159158,0.359375,0.512822128410308,0.6063829787234042,0.49999999999999994,1.0,1.0,0.7366666666666666,0.0
0.32641632081604083,0.46875,0.192426438157646,0.32978723404255317,0.16666666666666666,1.0,0.11111111111111072,0.032222222222222235,1.0
0.3264663233161658,0.359375,0.28019658496629074,0.23404255319148934,0.8124999999999999,0.0,0.22222222222222143,0.7899999999999998,0.0
0.3265163258162908,0.140625,0.8050532417617037,0.3936170212765957,0.16666666666666666,0.5,0.11111111111111072,0.09,1.0
0.3265663283164158,0.671875,0.6664986453279566,0.13829787234042554,0.7291666666666666,0.5,1.0,0.36666666666666664,1.0
0.32661633081654085,0.515625,0.8466385230924327,0.01063829787234042,0.375,1.0,0.22222222222222143,0.16888888888888887,1.0
0.32666633331666584,0.59375,0.7252851112091235,0.19148936170212766,0.49999999999999994,1.0,0.6666666666666661,0.5533333333333335,0.0
0.3267163358167908,0.265625,0.2882616092243715,0.26595744680851063,0.7291666666666666,0.0,0.44444444444444464,0.5899999999999999,0.0
0.32676633831691587,0.046875,0.7840715770902904,0.021276595744680847,0.12499999999999999,1.0,0.5555555555555554,0.9722222222222221,0.0
0.32681634081704086,0.484375,0.3108814819482074,0.1595744680851064,0.16666666666666666,1.0,0.11111111111111072,1.0,0.0
0.32686634331716585,0.40625,0.7245290151849284,0.4893617021276595,0.6666666666666666,1.0,1.0,0.40111111111111114,1.0
0.32691634581729084,0.671875,0.5924642429588557,0.19148936170212766,0.375,0.0,0.5555555555555554,0.8411111111111111,0.0
0.3269663483174159,0.453125,0.1498330287946569,0.40425531914893614,0.9791666666666666,0.0,0.7777777777777768,0.2855555555555555,1.0
0.3270163508175409,0.390625,0.0810282905929053,0.6808510638297872,0.6041666666666666,0.0,1.0,0.7222222222222221,0.0
0.32706635331766587,0.890625,0.366391531724529,0.0,0.10416666666666667,1.0,0.11111111111111072,0.8144444444444443,0.0
0.3271163558177909,0.34375,0.5150904164828933,0.8617021276595744,0.0,0.5,0.22222222222222143,0.3311111111111111,1.0
0.3271663583179159,0.28125,0.27263562472434,0.01063829787234042,0.9166666666666666,0.5,0.22222222222222143,0.3777777777777778,1.0
0.3272163608180409,0.984375,0.9134900132316803,0.26595744680851063,0.5208333333333333,0.5,0.5555555555555554,0.8500000000000001,0.0
0.3272663633181659,0.546875,0.9832398714636758,0.7340425531914894,0.4166666666666667,0.0,0.5555555555555554,0.3522222222222222,1.0
0.32731636581829093,0.078125,0.5627244660071828,0.1702127659574468,0.14583333333333331,0.5,0.0,0.6477777777777778,0.0
0.3273663683184159,0.234375,0.2405015436960494,0.4361702127659574,0.9166666666666666,1.0,0.44444444444444464,0.4477777777777778,0.0
0.3274163708185409,0.46875,0.9078192930502174,0.9574468085106383,0.10416666666666667,0.0,0.6666666666666661,0.23777777777777775,1.0
0.32746637331866596,0.65625,0.5803036985697183,0.7021276595744681,0.24999999999999997,0.0,0.6666666666666661,0.15444444444444444,1.0
0.32751637581879095,0.15625,0.3449688110390019,0.8617021276595744,0.020833333333333332,1.0,0.8888888888888893,0.758888888888889,0.0
0.32756637831891594,0.78125,0.5503748976119966,0.7127659574468085,0.4583333333333333,0.0,0.8888888888888893,0.2033333333333333,1.0
0.32761638081904093,0.15625,0.5298972969567135,0.7659574468085106,0.8958333333333333,0.5,0.22222222222222143,0.5322222222222222,0.0
0.327666383319166,0.1875,0.865918971709407,0.8404255319148936,0.8124999999999999,1.0,0.8888888888888893,0.5533333333333335,0.0
0.32771638581929097,0.859375,0.36607649171444767,0.8617021276595744,0.3125,1.0,0.8888888888888893,0.7877777777777777,0.0
0.32776638831941596,0.875,0.730577783378489,0.08510638297872342,0.7291666666666666,0.5,0.3333333333333339,0.04777777777777778,1.0
0.327816390819541,0.84375,0.23817024762144792,0.45744680851063824,0.3541666666666667,1.0,0.3333333333333339,0.28333333333333327,1.0
0.327866393319666,0.5625,0.6165332997290656,0.9893617021276596,0.6874999999999999,1.0,0.0,0.21999999999999997,1.0
0.327916395819791,0.203125,0.4891311196521958,0.01063829787234042,0.8541666666666666,1.0,0.11111111111111072,0.03555555555555556,1.0
0.327966398319916,0.484375,0.5267468968559007,0.6595744680851063,0.6458333333333333,0.0,1.0,0.8422222222222222,0.0
0.328016400820041,0.296875,0.694159158213093,0.553191489361702,0.2916666666666667,0.0,0.11111111111111072,0.10666666666666666,1.0
0.328066403320166,0.078125,0.10730262743368407,0.6595744680851063,0.10416666666666667,1.0,0.11111111111111072,0.20888888888888885,1.0
0.328116405820291,0.140625,0.9781992313023754,0.8936170212765957,0.5624999999999999,0.5,0.7777777777777768,0.9633333333333332,0.0
0.32816640832041605,0.578125,0.4357633419444269,0.9999999999999999,0.04166666666666667,0.5,0.44444444444444464,0.09666666666666668,1.0
0.32821641082054104,0.703125,0.1590321970890303,0.5851063829787234,0.020833333333333332,0.5,1.0,0.20555555555555555,1.0
0.32826641332066603,0.0625,0.9712053430785709,0.06382978723404256,0.7499999999999999,1.0,0.0,0.5966666666666667,0.0
0.328316415820791,0.203125,0.3863020603616659,0.10638297872340427,0.9374999999999999,1.0,0.3333333333333339,0.7777777777777777,0.0
0.32836641832091606,0.1875,0.9153172452901518,0.14893617021276595,0.10416666666666667,0.5,1.0,0.8977777777777778,0.0
0.32841642082104106,0.296875,0.2599080083170563,0.5,0.4375,0.5,0.6666666666666661,0.8655555555555554,0.0
0.32846642332116605,0.65625,0.5086636002772351,0.7021276595744681,0.0,0.5,0.6666666666666661,0.4577777777777778,0.0
0.3285164258212911,0.921875,0.35555415537773294,0.8085106382978723,0.4583333333333333,1.0,0.3333333333333339,0.15666666666666668,1.0
0.3285664283214161,0.234375,0.2010585344338731,0.9893617021276596,0.8124999999999999,0.5,1.0,0.882222222222222,0.0
0.3286164308215411,0.671875,0.5762081784386617,0.5638297872340425,0.3125,1.0,0.8888888888888893,0.011111111111111127,1.0
0.32866643332166606,0.03125,0.4178060613697939,0.08510638297872342,0.7291666666666666,0.0,0.0,0.39666666666666667,1.0
0.3287164358217911,0.84375,0.5017957280574633,0.8723404255319148,0.6874999999999999,0.0,1.0,0.24444444444444446,1.0
0.3287664383219161,0.96875,0.5522651376724843,0.6914893617021276,0.20833333333333331,0.5,0.5555555555555554,0.20888888888888885,1.0
0.3288164408220411,0.859375,0.03925398525612753,0.9148936170212766,0.5624999999999999,0.0,0.5555555555555554,0.1522222222222222,1.0
0.32886644332216614,0.046875,0.8404637388948396,0.9148936170212766,0.8749999999999999,0.5,0.0,0.7933333333333334,0.0
0.3289164458222911,0.40625,0.08966038686913237,0.851063829787234,0.9583333333333333,0.5,0.22222222222222143,0.6588888888888889,0.0
0.3289664483224161,0.328125,0.826286938441182,0.11702127659574468,0.16666666666666666,0.5,0.7777777777777768,0.5777777777777777,0.0
0.3290164508225411,0.328125,0.7426123117635939,0.0425531914893617,0.9583333333333333,1.0,0.8888888888888893,0.02777777777777779,1.0
0.32906645332266615,0.640625,0.6106735555415538,0.9574468085106383,0.9791666666666666,1.0,0.0,0.8977777777777778,0.0
0.32911645582279114,0.703125,0.6665616533299729,0.6808510638297872,0.9583333333333333,0.5,0.7777777777777768,0.8244444444444443,0.0
0.32916645832291613,0.984375,0.12355869195387814,0.28723404255319146,0.10416666666666667,0.0,0.7777777777777768,0.5644444444444445,0.0
0.3292164608230412,0.5625,0.020288576649234454,0.4893617021276595,0.8541666666666666,0.5,0.11111111111111072,0.09777777777777777,1.0
0.32926646332316617,0.359375,0.8105979459391343,0.3723404255319149,0.5208333333333333,0.0,0.22222222222222143,0.40111111111111114,1.0
0.32931646582329116,0.078125,0.5409236973095582,0.7659574468085106,0.04166666666666667,1.0,0.22222222222222143,0.20666666666666667,1.0
0.32936646832341615,0.09375,0.07302627433684078,0.01063829787234042,0.6041666666666666,0.0,0.3333333333333339,0.1288888888888889,1.0
0.3294164708235412,0.390625,0.5790435385293932,0.8404255319148936,0.3125,1.0,0.44444444444444464,0.2633333333333333,1.0
0.3294664733236662,0.375,0.8247747463927918,0.648936170212766,0.7916666666666666,0.0,0.7777777777777768,0.10777777777777778,1.0
0.3295164758237912,0.515625,0.9549492785583769,0.32978723404255317,0.7291666666666666,1.0,0.3333333333333339,0.4544444444444444,0.0
0.3295664783239162,0.125,0.537899313212778,0.28723404255319146,0.9166666666666666,0.5,0.44444444444444464,0.38111111111111107,1.0
0.3296164808240412,0.359375,0.4167979333375339,0.40425531914893614,0.6041666666666666,0.5,0.0,0.2433333333333333,1.0
0.3296664833241662,0.953125,0.2084934786717913,0.07446808510638298,0.7291666666666666,0.5,0.3333333333333339,0.41111111111111115,1.0
0.3297164858242912,0.109375,0.9513578224434502,0.01063829787234042,0.9166666666666666,0.5,1.0,0.9244444444444444,0.0
0.32976648832441624,0.375,0.9524289584777266,0.38297872340425526,0.20833333333333331,0.0,0.6666666666666661,0.49555555555555547,0.0
0.32981649082454123,0.828125,0.774620376787852,0.4148936170212766,0.5416666666666666,0.5,0.0,0.3844444444444444,1.0
0.3298664933246662,0.484375,0.4329909898557117,0.9893617021276596,0.7916666666666666,0.5,0.7777777777777768,0.2866666666666667,1.0
0.32991649582479127,0.8125,0.43444017390208556,0.7021276595744681,0.49999999999999994,1.0,0.44444444444444464,0.34777777777777774,1.0
0.32996649832491626,0.28125,0.46632222292231107,0.05319148936170213,0.7291666666666666,0.5,0.6666666666666661,0.6455555555555554,0.0
